G80SH ETW 0924-1128-1   g80sh-dxg-0924-1128-1.etl
범위: 11:24:49.051 ~ 11:28:08.381

== provider/id 분포 ==
DxgKrnl 10011                                        2193
        +1ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0
        +1ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0
        +1ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0
        +1ms  Kernel-PnP               220  Begin querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265
        +1ms  Kernel-PnP               222  End querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265
       +22ms  DxgKrnl                10011  
       +22ms  DxgKrnl                10011  
       +23ms  DxgKrnl                10011  
       +23ms  DxgKrnl                10011  
       +23ms  DxgKrnl                10011  
       +23ms  DxgKrnl                10011  
       +30ms  DxgKrnl                10011  
       +30ms  DxgKrnl                10011  
       +32ms  DxgKrnl                10011  
       +32ms  DxgKrnl                10011  
       +33ms  DxgKrnl                10011  
       +55ms  DxgKrnl                10011  
       +87ms  DxgKrnl                10011  
       +87ms  DxgKrnl                10011  
       +89ms  DxgKrnl                10011  
       +89ms  DxgKrnl                10011  
       +89ms  DxgKrnl                10011  
       +89ms  DxgKrnl                10011  
       +89ms  DxgKrnl                10011  
       +90ms  DxgKrnl                10011  
       +90ms  DxgKrnl                10011  
      +135ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +144ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +150ms  DxgKrnl                10011  
      +150ms  DxgKrnl                10011  
      +151ms  DxgKrnl                10011  
      +154ms  DxgKrnl                10011  
      +154ms  DxgKrnl                10011  
      +154ms  DxgKrnl                10011  
      +154ms  DxgKrnl                10011  
      +154ms  DxgKrnl                10011  
      +154ms  DxgKrnl                10011  
      +154ms  DxgKrnl                10011  
      +155ms  DxgKrnl                10011  
      +155ms  DxgKrnl                10011  
      +155ms  DxgKrnl                10011  
      +155ms  DxgKrnl                10011  
      +155ms  DxgKrnl                10011  
      +155ms  DxgKrnl                10011  
      +155ms  DxgKrnl                10011  
      +156ms  DxgKrnl                10011  
      +156ms  DxgKrnl                10011  
      +156ms  DxgKrnl                10011  
      +156ms  DxgKrnl                10011  
      +156ms  DxgKrnl                10011  
      +157ms  DxgKrnl                10011  
      +157ms  DxgKrnl                10011  
      +157ms  DxgKrnl                10011  
      +157ms  DxgKrnl                10011  
      +157ms  DxgKrnl                10011  
      +159ms  DxgKrnl                10011  
      +159ms  DxgKrnl                10011  
      +160ms  DxgKrnl                10011  
      +160ms  DxgKrnl                10011  
      +160ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +161ms  DxgKrnl                10011  
      +163ms  DxgKrnl                10011  
      +163ms  DxgKrnl                10011  
      +171ms  DxgKrnl                10011  
      +171ms  DxgKrnl                10011  
      +173ms  DxgKrnl                10011  
      +173ms  DxgKrnl                10011  
      +176ms  DxgKrnl                10011  
      +176ms  DxgKrnl                10011  
      +254ms  DxgKrnl                10011  
      +254ms  DxgKrnl                10011  
      +306ms  DxgKrnl                10011  
      +306ms  DxgKrnl                10011  
      +306ms  DxgKrnl                10011  
      +306ms  DxgKrnl                10011  
      +307ms  DxgKrnl                10011  
      +307ms  DxgKrnl                10011  
      +313ms  DxgKrnl                10011  
      +313ms  DxgKrnl                10011  
      +317ms  DxgKrnl                10011  
      +317ms  DxgKrnl                10011  
      +319ms  DxgKrnl                10011  
      +319ms  DxgKrnl                10011  
      +320ms  DxgKrnl                10011  
      +320ms  DxgKrnl                10011  
     +1744ms  DxgKrnl                10011  
     +1746ms  DxgKrnl                10011  
     +1746ms  DxgKrnl                10011  
     +1844ms  Kernel-PnP               220  Begin querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009
     +1844ms  DxgKrnl                10011  
     +1844ms  DxgKrnl                10011  
     +1844ms  DxgKrnl                10011  
     +1844ms  DxgKrnl                10011  
     +1844ms  DxgKrnl                10011  
     +1845ms  DxgKrnl                10011  
     +1845ms  DxgKrnl                10011  
     +1845ms  DxgKrnl                10011  
     +1845ms  DxgKrnl                10011  
     +1846ms  DxgKrnl                10011  
     +1846ms  DxgKrnl                10011  
     +1848ms  Kernel-PnP               222  End querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009
     +1848ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0
     +1848ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0
     +1848ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0
     +1848ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0
     +1848ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0
     +1848ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0
     +1848ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0
     +1848ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0
     +1848ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0
     +1848ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0
     +1848ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0
     +1848ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0
     +1848ms  Kernel-PnP               220  Begin querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265
     +1848ms  Kernel-PnP               222  End querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265
     +1848ms  DxgKrnl                10011  
     +1848ms  DxgKrnl                10011  
     +1849ms  DxgKrnl                10011  
     +1849ms  DxgKrnl                10011  
     +1849ms  DxgKrnl                10011  
     +1849ms  DxgKrnl                10011  
     +1849ms  DxgKrnl                10011  
     +1849ms  Kernel-PnP               808  End device add, status (STATUS_SUCCESS)
     +1850ms  Kernel-PnP               220  Begin querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256
     +1850ms  Kernel-PnP               222  End querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256
     +1850ms  DxgKrnl                10011  

